year,mmsi,transmitter_no,raw_registered_gear_type,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas
2016,1004861996,4861996,Squid hooking,6153,268,0,105,0,6124.800000000303,1151.9833333332,0,0
2015,1000073634,73634,Purse Seine Big Pelagics with one boat,5233,138,15,55,12,2907.741666669303,412.1416666673999,290.7333333341998,164.94166666710007
2014,1004956261,4956261,Squid hooking,6731,287,0,93,0,6660.766666665698,926.6749999996999,0,0
2015,1000124546,124546,Basic longline,12019,275,0,208,0,5957.891666670806,2716.6083333379993,0,0
2015,1004914645,4914645,Purse Seine Small Pelagics,2597,155,0,62,0,2756.966666666398,572.6999999997,0,0
2014,1004627976,4627976,Stick-Held lift net,1186,61,0,7,0,1305.5250000002002,34.5,0,0
2014,1004615595,4615595,Stick-Held lift net,2133,109,0,52,0,2288.366666666,472.14166666679984,0,0
2016,1004537898,4537898,Purse Seine Small Pelagics,2008,107,0,42,0,2265.2666666656964,467.2999999999001,0,0
2015,1004619475,4619475,Stick-Held lift net,3196,164,0,31,0,3375.9416666660977,228.30833333319993,0,0
2014,1000074085,74085,Squid hooking,1975,50,0,4,0,1097.7416666672996,14.3333333334,0,0
2015,NA,86811707389,Basic longline,3650,118,0,17,0,2541.0833333283003,97.50833333289997,0,0
2014,NA,86811035344,Shrimp net,2803,119,0,31,0,2723.699999995301,191.72500000000002,0,0
2015,1004624573,4624573,Stick-Held lift net,5074,324,0,106,0,6730.899999999408,1092.2916666670008,0,0
2016,1004617247,4617247,Oceanic gillnet,2108,93,0,63,0,2080.1499999998,944.7833333332,0,0
2015,1000073716,73716,Purse Seine Big Pelagics with one boat,7603,184,10,126,5,4028.008333337698,1461.9666666676999,156.74166666700006,61.5000000004
2016,1031076443,31076443,Purse Seine Small Pelagics,2329,153,0,45,0,2976.4916666677987,412.7083333333998,0,0
2015,1004630689,4630689,Basic longline,3164,154,0,91,0,3235.8166666668976,1197.0750000000999,0,0
2015,1004939202,4939202,Stick-Held lift net,1298,183,0,7,0,2390.1999999999953,36.8916666666,0,0
2015,1004492431,4492431,Purse Seine Small Pelagics,812,82,0,8,0,901.3166666659004,62.7916666666,0,0
2016,1004911380,4911380,Purse Seine Small Pelagics,2148,196,0,84,0,3064.466666666597,859.1083333323005,0,0
2014,1004934258,4934258,Longline Tuna,5078,194,90,116,48,4441.658333334103,604.075000001,1859.2250000018992,261.86666666789984
2016,1140122036,140122036,Basic longline,2774,134,0,90,0,2769.4083333332005,1717.0416666666001,0,0
2014,1004912798,4912798,Purse Seine Small Pelagics,2369,122,0,72,0,2492.0166666657988,750.5083333332,0,0
2015,1004796498,4796498,Purse Seine Small Pelagics,2562,215,0,43,0,3816.849999999194,436.7749999998002,0,0
2016,1004507481,4507481,Purse Seine Big Pelagics with one boat,6238,295,0,218,0,6492.408333333502,2918.5833333331,0,0
2014,1004743163,4743163,Fish net/dragnet,2996,143,0,110,0,2967.5083333336,1687.3749999999,0,0
2014,1004924177,4924177,Purse Seine Small Pelagics,3539,181,0,108,0,3499.941666666997,1047.7666666671,0,0
2016,1040510931,40510931,Purse Seine Small Pelagics,1065,55,0,1,0,1092.3833333329994,7.9666666668,0,0
2016,1000116639,116639,Purse Seine Big Pelagics with one boat,6709,153,3,101,1,3178.5666666691004,1360.5500000012003,64.95833333349998,3.5250000000000004
2014,1004693909,4693909,Purse Seine Big Pelagics with one boat,747,38,22,19,19,751.0583333335002,301.53333333319995,506.71666666679977,301.53333333319995
2016,1004521462,4521462,Purse Seine Small Pelagics,862,46,0,32,0,1012.7583333338005,397.26666666689994,0,0
2014,1000110047,110047,Purse Seine Big Pelagics with one boat,11808,273,0,133,0,5951.4333333405975,1285.8083333348998,0,0
2016,1004782020,4782020,Oceanic gillnet,1094,50,0,31,0,1084.6833333332997,400.53333333319995,0,0
2015,1004784385,4784385,Purse Seine Big Pelagics with one boat,2537,147,5,71,3,2781.8999999992006,850.9499999999001,95.39999999999998,34.2
2016,1004962010,4962010,Hand Line Tuna,6061,276,0,96,0,5965.9750000007025,740.3833333334003,0,0
2016,1031085951,31085951,Anchored gillnets,1563,79,0,32,0,1540.3916666659002,206.2999999999,0,0
2014,NA,86811707382,Basic longline,4477,196,0,107,0,4311.716666658701,1309.216666664001,0,0
2016,1040512455,40512455,Purse Seine Small Pelagics,3051,139,0,26,0,2990.050000002403,174.17499999959998,0,0
2015,1004565586,4565586,Stick-Held lift net,5025,224,0,109,0,5057.8333333323,1195.441666665899,0,0
2016,1000124495,124495,Pole-and-line,1024,40,0,8,0,564.4583333332998,28.8666666668,0,0
2014,1000041808,41808,Longline Tuna,617,17,0,2,0,315.9000000000001,8.25,0,0
2015,1000102793,102793,Longline Tuna,2452,94,9,43,1,1890.3750000010987,529.5250000007999,127.7416666666,0.5
2015,1004572142,4572142,Purse Seine Small Pelagics,1787,165,0,74,0,2297.7249999996975,504.45833333320013,0,0
2016,1004752503,4752503,Purse Seine Small Pelagics,1304,109,0,41,0,1802.6416666663986,411.35833333359994,0,0
2016,1031070032,31070032,Stick-Held lift net,197,17,0,3,0,183.00833333299994,30.999999999899998,0,0
2016,1031177096,31177096,Stick-Held lift net,434,18,0,4,0,370.2500000003,25.999999999899998,0,0
2016,1004629779,4629779,Oceanic gillnet,2090,102,0,71,0,2090.5166666669998,1287.6083333333002,0,0
2015,1031069910,31069910,Purse Seine Small Pelagics,570,26,0,1,0,572.9750000000997,4.5,0,0
2015,1004722895,4722895,Purse Seine Group (2 boat) Small Pelagics,1282,79,0,63,0,1581.2333333321988,979.7416666660008,0,0
2015,1000125456,125456,Pole-and-line,1685,66,0,14,0,778.1499999996005,70.59166666670002,0,0
2014,1004841643,4841643,Purse Seine Small Pelagics,1761,89,0,45,0,1780.0999999995997,542.9916666666998,0,0
2016,1031085969,31085969,Purse Seine Small Pelagics,430,18,0,3,0,422.35000000059966,22.5083333333,0,0
2016,1040510200,40510200,Purse Seine Small Pelagics,759,38,0,15,0,738.2000000006992,126.45833333349998,0,0
2015,1004964846,4964846,Purse Seine Group (2 boat) Small Pelagics,346,17,0,11,0,344.8500000000001,133.49166666669998,0,0
2016,1004957177,4957177,Longline Tuna,181,9,7,1,1,171.18333333329994,1,125.03333333330002,1
2014,NA,86811700576,Oceanic gillnet,196,9,0,5,0,187.23333333370002,47.683333333499995,0,0
2016,1040517022,40517022,Oceanic gillnet,204,11,0,5,0,198.84999999949991,73.0499999997,0,0
2015,1000125094,125094,Pole-and-line,131,15,0,1,0,107.26666666669999,4,0,0
2014,1000087127,87127,Fish net/dragnet,14941,302,0,266,0,6968.841666670202,3092.558333334403,0,0
2015,1000140634,140634,Squid hooking,7201,167,0,44,0,3845.983333335,151.89166666669996,0,0
2016,1004511758,4511758,Longline Tuna,7648,348,329,278,268,7994.724999997993,3103.0999999997925,7605.441666664797,3019.8749999999927
2016,1000056067,56067,Longline Tuna,17959,349,340,274,274,8115.766666668405,2814.900000001103,7937.825000002003,2814.900000001103
2016,1000124888,124888,Basic longline,13564,290,0,224,0,6522.541666668903,2922.400000002401,0,0
2016,1000073614,73614,Squid hooking,12390,297,0,84,0,6656.350000000401,839.2749999998,0,0
2014,1004907106,4907106,Purse Seine Small Pelagics,3837,215,0,73,0,4304.408333334601,572.2333333329004,0,0
2015,1004575139,4575139,Stick-Held lift net,3388,167,0,51,0,3712.2666666668965,485.65833333309996,0,0
2016,1004916123,4916123,Stick-Held lift net,1573,76,0,16,0,1499.0666666633988,102.79999999979995,0,0
2015,1000124891,124891,Basic longline,6082,136,0,117,0,3047.8416666696016,1829.8333333346995,0,0
2014,1004952137,4952137,Purse Seine Small Pelagics,9997,177,0,92,0,3660.5333333329986,957.1166666634,0,0
2014,1000074011,74011,Longline Tuna,14914,261,251,189,189,5968.933333336302,1904.7583333329994,5849.3333333363,1904.7583333329994
2014,1004573915,4573915,Purse Seine Small Pelagics,1100,67,0,31,0,1271.0083333327993,276.34166666660013,0,0
2014,1004872407,4872407,Longline Tuna,2208,98,79,76,65,2233.1833333326995,980.108333333,1701.333333333,881.8666666665
2016,1004587256,4587256,Purse Seine Small Pelagics,2428,198,0,134,0,3058.091666666296,1316.4250000001002,0,0
2015,1004628699,4628699,Stick-Held lift net,3146,153,0,41,0,3418.9583333330975,217.3999999998999,0,0
2016,1004783849,4783849,Purse Seine Small Pelagics,5366,242,0,121,0,4409.850000017499,1036.1333333459995,0,0
2014,1004955202,4955202,Purse Seine Big Pelagics with one boat,5040,250,77,146,53,5249.233333333898,1808.1249999999998,1355.5500000001998,613.5083333333
2016,1004956290,4956290,Purse Seine Big Pelagics with one boat,6316,289,0,177,0,6336.491666666495,2193.241666666601,0,0
2015,1004645659,4645659,Purse Seine Big Pelagics with one boat,7329,333,194,243,155,7537.616666666099,3222.9916666668996,4151.5833333334,1951.266666667
2016,1004662036,4662036,Purse Seine Big Pelagics with one boat,10104,213,99,142,71,4226.0250001069,1739.500000045999,2074.4833333520996,790.3000000038998
2015,1004958162,4958162,Longline Tuna,6187,270,267,159,158,6301.091666666804,1300.3249999996003,6234.591666666802,1290.3249999996003
2015,1004942458,4942458,Longline Tuna,7657,343,335,257,256,7958.999999999896,2674.2083333330997,7800.508333333197,2670.2083333330997
2016,1040511958,40511958,Anchored gillnets,1772,81,0,35,0,1754.5083333364,544.9916666688002,0,0
2015,1000125312,125312,Longline Tuna,16487,322,291,223,215,7438.883333349794,1975.916666673999,6821.591666681801,1930.400000007099
2015,1000141225,141225,Squid hooking,3487,93,0,11,0,1902.1166666681995,56.40833333340001,0,0
2014,1004598448,4598448,Longline Tuna,4552,219,100,96,70,4583.849999999698,1021.3166666663999,2110.433333333,772.2999999998
2014,1004952222,4952222,Oceanic gillnet,7270,255,0,188,0,5830.0499999841995,1126.766666661401,0,0
2016,1031085977,31085977,Purse Seine Small Pelagics,2421,154,0,1,0,2647.9499999994996,2,0,0
2014,NA,86811707397,Basic longline,4253,185,0,93,0,3902.924999988902,1295.799999997701,0,0
2015,1004754921,4754921,Purse Seine Small Pelagics,5698,270,0,129,0,6040.458333333594,1162.5083333336,0,0
2016,1004633253,4633253,Longline Tuna,4789,214,45,171,34,4913.724999999801,1523.0166666659998,917.4166666667999,318.50833333339995
2016,1140122035,140122035,Basic longline,2924,131,0,91,0,2880.7749999999,1578.0166666665998,0,0
2016,1004956291,4956291,Purse Seine Big Pelagics with one boat,6961,301,0,191,0,6862.433333334,1953.7999999994993,0,0
2016,1004653704,4653704,Purse Seine Small Pelagics,2357,153,0,79,0,2609.783333333497,1023.4083333330007,0,0
2016,1004625129,4625129,Longline Tuna,654,34,0,20,0,675.075,200.99166666669998,0,0
2016,1000097259,97259,Purse Seine Big Pelagics with one boat,6891,183,0,85,0,3755.916666669897,779.2000000008993,0,0
2016,1004729531,4729531,Purse Seine Big Pelagics with one boat,7253,324,114,225,99,7291.33333333249,2990.1166666656995,2526.9916666663,1554.4833333329004
2015,1004907144,4907144,Purse Seine Small Pelagics,4547,197,0,146,0,3811.9583333368982,1778.0666666684988,0,0
2016,1004648770,4648770,Purse Seine Small Pelagics,4590,214,0,142,0,4545.749999999498,1729.2999999995002,0,0
2015,1000073968,73968,Purse Seine Big Pelagics with one boat,8189,172,152,80,80,3922.8999999970006,727.1916666665993,3518.9999999973998,727.1916666665993
2014,1004804382,4804382,Pole-and-line,1507,106,0,32,0,1589.5833333326002,162.00000000000003,0,0
2014,1000065108,65108,Purse Seine Big Pelagics with one boat,8222,225,0,145,0,4085.1666666591973,1998.5916666648009,0,0
2016,1004739130,4739130,Purse Seine Big Pelagics with one boat,1930,96,60,49,40,1962.7999999997978,707.9583333330005,1221.9916666665,605.4666666663003
2014,NA,86811701474,Basic longline,4986,217,0,134,0,4755.2666666645,1680.2166666653004,0,0
2016,1000074098,74098,Purse Seine Big Pelagics with one boat,11930,320,0,134,0,6585.933333333094,1384.516666665299,0,0
2014,1004957406,4957406,Squid hooking,2354,106,0,54,0,2393.3833333333,510.27500000009996,0,0
2016,1000103035,103035,Purse Seine Big Pelagics with one boat,12166,274,0,186,0,6178.175000001795,1937.5833333343976,0,0
2016,1004575593,4575593,Basic longline,5241,259,0,204,0,5560.000000000493,3134.674999999799,0,0
2015,1004634930,4634930,Purse Seine Small Pelagics,3437,193,0,113,0,3629.499999999799,1156.1166666669,0,0
2016,1004548851,4548851,Stick-Held lift net,2420,106,0,36,0,2334.5249999999974,395.5166666662,0,0
2014,1004914506,4914506,Purse Seine Small Pelagics,2156,130,0,36,0,2055.0500000007983,329.4750000002001,0,0
2016,1040513417,40513417,Purse Seine Small Pelagics,5024,220,0,45,0,4921.266666676001,323.68333333369986,0,0
2016,1031072299,31072299,Longline Tuna,2278,161,3,96,0,2729.4750000003996,1236.0416666661,30.025,0
2016,1004779411,4779411,Longline Tuna,2230,98,4,80,4,2230.0500000001994,635.4999999998001,69.8666666666,44.866666666600004
2014,1000074004,74004,Purse Seine Small Pelagics,9524,228,83,87,71,5139.666666671497,1159.3083333346992,1904.050000002701,1084.8000000014008
2015,NA,86811703833,Purse Seine Small Pelagics,3241,130,0,6,0,2760.6333333316006,18.5166666666,0,0
2016,1000103028,103028,Purse Seine Small Pelagics,2551,63,0,40,0,1298.4416666679992,538.6250000009001,0,0
2015,1000110050,110050,Purse Seine Big Pelagics with one boat,2760,65,32,23,19,1308.316666668999,235.8166666672999,681.5250000006997,201.38333333389994
2015,1004690566,4690566,Purse Seine Big Pelagics with one boat,5838,270,18,143,5,6115.9749999997,1658.7499999989996,299.8249999998,19.483333333199997
2015,1004743786,4743786,Purse Seine Big Pelagics with one boat,5720,269,19,124,12,5929.949999998796,1367.9999999996999,411.34999999980016,78
2016,1040510202,40510202,Purse Seine Small Pelagics,1906,87,0,29,0,1913.2499999981007,229.4083333328,0,0
2016,1004624570,4624570,Purse Seine Big Pelagics with one boat,4738,314,195,187,125,6496.058333332,2693.0333333330977,4102.708333331698,1803.866666666198
2015,1004520454,4520454,Anchored gillnets,2918,148,0,113,0,3157.608333332697,1576.0416666660994,0,0
2016,1004957181,4957181,Squid hooking,3303,288,0,50,0,6374.966666666797,643.9916666667,0,0
2015,1004735508,4735508,Stick-Held lift net,3720,274,0,46,0,4874.608333333797,451.1583333337003,0,0
2014,1000099436,99436,Purse Seine Small Pelagics,5932,146,0,34,0,3157.3416666716994,170.90833333389992,0,0
2015,1004556748,4556748,Stick-Held lift net,2096,113,0,24,0,2232.2999999995986,152.7916666672,0,0
2015,1000043945,43945,Longline Tuna,2234,45,40,27,27,1035.200000000299,239.8083333335,923.3916666667991,239.8083333335
2016,1004511157,4511157,Purse Seine Small Pelagics,5707,270,0,133,0,6027.658333333599,1146.4249999993006,0,0
2015,NA,86811707377,Oceanic gillnet,1959,94,0,15,0,1670.2999999982007,91.75833333290001,0,0
2014,1004575597,4575597,Longline Tuna,1758,131,130,122,122,2472.5083333337952,1706.7333333336983,2457.8000000003954,1706.7333333336983
2014,1004917039,4917039,Purse Seine Small Pelagics,3373,215,0,124,0,4155.066666666395,1109.3249999997001,0,0
2015,1000109996,109996,Purse Seine Small Pelagics,8707,216,0,104,0,4494.875000001901,852.9583333337996,0,0
2015,1000073765,73765,Purse Seine Big Pelagics with one boat,4306,100,0,87,0,2246.3416666660005,1230.5666666659995,0,0
2016,1004964117,4964117,Squid hooking,6675,300,0,133,0,6581.908333332597,1375.6666666657002,0,0
2016,1004521495,4521495,Stick-Held lift net,3881,165,0,32,0,3493.350000002297,211.39166666689994,0,0
2014,1004575848,4575848,Purse Seine Small Pelagics,451,33,0,4,0,547.2666666665003,18.3416666667,0,0
2015,1004667830,4667830,Purse Seine Small Pelagics,3564,185,0,82,0,3670.333333334296,647.7916666669006,0,0
2016,1000052574,52574,Purse Seine Big Pelagics with one boat,5196,131,0,58,0,2640.2416666664967,392.8416666665002,0,0
2014,1004824489,4824489,Purse Seine Small Pelagics,2918,137,0,71,0,3120.574999999898,727.7749999999003,0,0
2016,1004457004,4457004,Purse Seine Small Pelagics,2859,145,0,66,0,3090.8749999996,666.7166666662001,0,0
2014,NA,86811707374,Oceanic gillnet,829,40,0,14,0,817.9249999985,239.62499999989993,0,0
2014,1004941433,4941433,Fish net/dragnet,1397,67,0,30,0,1417.0083333335995,297.8583333336,0,0
2016,1004453962,4453962,Oceanic gillnet,426,18,0,8,0,421.9499999999999,123.9916666667,0,0
2016,1004517903,4517903,Anchored gillnets,1749,75,0,42,0,1508.1666666675994,624.0750000002001,0,0
2015,1004958953,4958953,Squid hooking,6703,287,0,53,0,6592.749999999797,448.3666666665001,0,0
2016,1040409269,40409269,Purse Seine Big Pelagics with one boat,1164,53,32,14,13,1133.5083333329999,189.02499999959994,712.6833333329001,183.57499999959998
2016,1004542333,4542333,Purse Seine Small Pelagics,2192,128,0,23,0,2390.858333333201,222.2666666668999,0,0
2016,1031076524,31076524,Purse Seine Big Pelagics with one boat,1615,75,32,27,22,1568.2250000003003,433.45000000009986,690.9666666669001,369.4999999999999
2016,1040409610,40409610,Purse Seine Small Pelagics,3181,144,0,32,0,3115.466666665799,304.99999999999994,0,0
2015,1004617251,4617251,Basic longline,1454,73,0,34,0,1516.5999999997996,468.45000000009964,0,0
2015,1000049548,49548,Longline Tuna,2542,52,46,34,34,1207.7500000022003,289.0583333345002,1063.025000002,289.0583333345002
2014,1004957177,4957177,Longline Tuna,1690,97,91,33,33,1740.800000000099,221.10000000020003,1635.7333333333993,221.10000000020003
2016,1040409715,40409715,Purse Seine Small Pelagics,3566,161,0,34,0,3521.391666666203,289.85833333329975,0,0
2015,1004574386,4574386,Purse Seine Small Pelagics,400,41,0,11,0,434.72499999970006,71.94166666660001,0,0
2015,1004628702,4628702,Stick-Held lift net,500,23,0,19,0,494.475,257.0083333333,0,0
2014,1004878138,4878138,Shrimp net,5063,252,0,200,0,5070.574999999903,3177.0166666664995,0,0
2016,1040408089,40408089,Purse Seine Small Pelagics,1239,108,0,6,0,2181.341666665203,44.958333333300004,0,0
2015,1004649483,4649483,Purse Seine Small Pelagics,733,144,0,19,0,1418.5666666665988,106.6083333332,0,0
2016,1004898109,4898109,Squid hooking,1034,42,0,12,0,936.5249999995012,135.9583333332,0,0
2015,1004933519,4933519,Longline Tuna,227,11,8,7,7,235.01666666660003,36.524999999900004,158.0166666666,36.524999999900004
2016,1004720800,4720800,Oceanic gillnet,1229,100,0,36,0,1320.0249999991006,375.1916666665001,0,0
2015,1004765853,4765853,Purse Seine Small Pelagics,762,36,7,22,4,729.9083333334004,280.88333333329996,83.80833333349999,41.5500000001
2016,1040510701,40510701,Purse Seine Small Pelagics,1469,70,0,5,0,1440.4583333314,51.649999999900004,0,0
2015,1004958956,4958956,Purse Seine Big Pelagics with one boat,1320,96,5,1,0,1474.5916666662,1,36.3916666665,0
2016,1040513618,40513618,Purse Seine Big Pelagics with one boat,432,18,0,3,0,423.0833333335999,12.516666666599999,0,0
2016,1004598587,4598587,Purse Seine Small Pelagics,1271,136,0,58,0,1863.6749999998,293.8583333334,0,0
2014,NA,86811008808,Fish net/dragnet,727,47,0,20,0,732.1249999979,262.87499999929986,0,0
2015,1004552501,4552501,Purse Seine Small Pelagics,2390,141,0,55,0,2779.2999999987983,461.2499999997,0,0
2015,1004957421,4957421,Shrimp net,1970,96,0,67,0,1996.974999999899,821.6583333329,0,0
2016,1040517675,40517675,Oceanic gillnet,432,18,0,3,0,421.9749999988,43.483333333400005,0,0
2015,1004652029,4652029,Purse Seine Small Pelagics,747,62,0,48,0,1108.0333333340006,706.3083333336001,0,0
2016,1004468999,4468999,Squid hooking,1361,68,0,16,0,1353.7249999999995,199.42499999989997,0,0
2016,1004446517,4446517,Purse Seine Small Pelagics,166,8,0,2,0,178.91666666669997,17.6666666667,0,0
2016,1040517553,40517553,Oceanic gillnet,954,43,0,24,0,938.0583333331008,362.9249999994001,0,0
2016,1040516011,40516011,Purse Seine Small Pelagics,252,13,0,4,0,249.6166666664999,24.991666666600004,0,0
2016,1004493440,4493440,Purse Seine Small Pelagics,274,18,0,5,0,283.52499999990005,66.5249999999,0,0
2015,1004702501,4702501,Purse Seine Small Pelagics,68,12,0,3,0,92.5333333335,21.2166666667,0,0
2016,1040516941,40516941,Purse Seine Small Pelagics,227,11,0,5,0,228.94166666730007,38.583333333399985,0,0
2016,1004575845,4575845,Purse Seine Small Pelagics,2064,130,0,57,0,2056.8749999998,465.5749999998001,0,0
2016,1000124688,124688,Oceanic gillnet,10885,241,0,190,0,5326.166666667702,2423.491666666602,0,0
2014,1004755114,4755114,Purse Seine Small Pelagics,7087,309,0,227,0,7131.3333333330065,2821.5083333328,0,0
2014,1004957182,4957182,Squid hooking,6875,313,0,141,0,6794.400000000502,1407.7250000007984,0,0
2015,1004816215,4816215,Purse Seine Small Pelagics,4416,208,0,156,0,4604.933333332802,1710.2416666656004,0,0
2016,1040408599,40408599,Purse Seine Small Pelagics,5276,222,0,46,0,5060.6166666669005,369.37499999950006,0,0
2016,1000125312,125312,Longline Tuna,16542,301,301,217,217,6995.8333333346045,1934.7000000012997,6995.8333333346045,1934.7000000012997
2014,1004926123,4926123,Squid hooking,6660,290,0,74,0,6649.858333333095,578.2416666665,0,0
2014,1004743158,4743158,Fish net/dragnet,2299,104,0,63,0,2270.0166666664977,600.6666666668002,0,0
2015,1004554623,4554623,Stick-Held lift net,193,19,0,2,0,244.0333333334999,2.45,0,0
2015,NA,86811707388,Basic longline,6075,232,0,78,0,4643.199999994694,1108.008333331999,0,0
2016,1004957419,4957419,Squid hooking,61049,266,0,49,0,6168.091667591301,423.2250000301996,0,0
2016,1004618256,4618256,Longline Tuna,6515,285,244,167,160,6516.583333333498,1625.7583333325003,5531.9583333333,1540.7666666658004
2016,1000074085,74085,Squid hooking,12172,303,0,60,0,6578.8416666723015,428.47500000060035,0,0
2015,1004962011,4962011,Hand Line Tuna,5479,246,0,89,0,5450.091666666999,769.3916666663005,0,0
2016,1040510961,40510961,Stick-Held lift net,1465,91,0,10,0,1423.3833333318016,89.6583333336,0,0
2016,1004624198,4624198,Longline Tuna,5593,244,237,176,174,5669.041666666593,1930.8416666668995,5517.549999999894,1921.8333333335995
2014,NA,86811707380,Oceanic gillnet,3109,156,0,73,0,3243.474999995906,941.2416666663001,0,0
2014,1000099502,99502,Purse Seine Small Pelagics,7318,179,0,80,0,3623.3666666688996,494.0833333337002,0,0
2014,1004574538,4574538,Purse Seine Small Pelagics,4008,239,0,174,0,4649.074999999797,2130.2166666670983,0,0
2014,1004675397,4675397,Purse Seine Small Pelagics,989,104,57,35,24,1387.6666666657995,357.1666666661001,681.8666666659005,238.34999999949997
2015,1004574389,4574389,Stick-Held lift net,2231,140,0,8,0,2789.316666667196,23.2083333334,0,0
2014,1004933514,4933514,Purse Seine Small Pelagics,4089,187,0,141,0,4139.8333333331975,1855.8166666671993,0,0
2015,1004680621,4680621,Purse Seine Small Pelagics,4493,228,0,148,0,4586.1833333326,1620.8249999996997,0,0
2016,1031177097,31177097,Squid hooking,20699,18,0,2,0,399.1416673234003,4.01666667469999,0,0
2014,1004907098,4907098,Purse Seine Small Pelagics,4122,223,0,147,0,4231.624999999799,1586.8833333331997,0,0
2016,1000081697,81697,Oceanic gillnet,19601,289,0,192,0,6463.0916666654975,2121.1583333323997,0,0
2014,NA,86811035769,Stick-Held lift net,5808,261,0,37,0,5820.8249999871005,325.79166666569995,0,0
2015,1004681851,4681851,Pole-and-line,2764,159,0,35,0,2493.4166666651995,136.0000000001,0,0
2016,1040510199,40510199,Purse Seine Small Pelagics,3808,164,0,43,0,3753.7916666677006,372.81666666760043,0,0
2014,1004611626,4611626,Stick-Held lift net,3924,184,0,49,0,4077.6083333332986,335.19166666639984,0,0
2016,1040511641,40511641,Purse Seine Small Pelagics,3929,174,0,22,0,3775.6166666696017,160.95833333330012,0,0
2016,1004511998,4511998,Squid hooking,5776,252,0,59,0,5699.591666666397,446.5333333332999,0,0
2016,1004476691,4476691,Purse Seine Small Pelagics,4668,225,0,80,0,5012.774999999701,714.5666666661997,0,0
2016,1040408427,40408427,Squid hooking,6255,283,0,23,0,6164.733333338202,130.8833333338,0,0
2016,1040512716,40512716,Purse Seine Small Pelagics,3069,131,0,10,0,3022.5666666692005,62.66666666689998,0,0
2016,1004537834,4537834,Longline Tuna,4628,243,215,184,181,5132.325000000599,2180.533333333599,4692.508333333996,2168.033333333599
2014,1000043934,43934,Longline Tuna,16665,291,284,179,179,6726.733333332608,1715.699999999701,6566.783333332709,1715.699999999701
2016,1004534215,4534215,Purse Seine Big Pelagics with one boat,5343,241,0,177,0,5430.266666666698,2620.199999999399,0,0
2015,1004905077,4905077,Purse Seine Small Pelagics,4884,229,0,145,0,5095.275000000903,1462.4916666669997,0,0
2016,1031070049,31070049,Stick-Held lift net,1486,106,0,29,0,1780.7833333335,196.25000000000003,0,0
2014,1000044936,44936,Purse Seine Big Pelagics with one boat,6703,137,13,81,13,3051.150000001902,1000.2666666673007,274.5916666682001,208.15833333420002
2015,1004916124,4916124,Stick-Held lift net,3276,160,0,35,0,3561.783333334097,184.05833333339996,0,0
2015,1004626964,4626964,Squid hooking,2655,145,0,85,0,2851.866666666496,1321.1083333329998,0,0
2014,1000103035,103035,Purse Seine Big Pelagics with one boat,8761,195,0,133,0,4258.316666666902,1556.7750000012995,0,0
2015,1004861998,4861998,Squid hooking,7095,314,0,78,0,7168.850000000096,424.3166666665002,0,0
2016,1004552060,4552060,Stick-Held lift net,3440,182,0,66,0,3713.025000000094,650.3166666668001,0,0
2015,1004666881,4666881,Purse Seine Big Pelagics with one boat,5513,251,211,177,159,5577.258333332797,2251.1833333329996,4691.199999999702,2093.4083333329995
2016,1000056066,56066,Squid hooking,6144,147,0,9,0,3096.9916666685986,26.9750000001,0,0
2015,1000140433,140433,Basic longline,6566,155,0,101,0,3266.608333335603,921.8750000005999,0,0
2014,1004583655,4583655,Purse Seine Small Pelagics,4595,256,0,142,0,5440.000000000006,1477.141666666999,0,0
2015,1004572493,4572493,Purse Seine Small Pelagics,2482,201,0,90,0,2989.066666665397,946.3999999995,0,0
2016,1031057319,31057319,Stick-Held lift net,4775,223,0,66,0,4823.525000000196,375.025,0,0
2014,1004648769,4648769,Purse Seine Small Pelagics,4191,227,0,115,0,4427.441666666397,1191.991666667,0,0
2016,1140122053,140122053,Basic longline,2400,106,0,81,0,2241.0083333333005,1321.1500000000003,0,0
2015,1004536109,4536109,Purse Seine Small Pelagics,5358,256,8,143,5,5494.424999999699,1747.3333333333994,80.6416666667,35.4583333333
2015,1000074046,74046,Purse Seine Big Pelagics with one boat,4853,113,0,71,0,2435.491666666797,798.5916666675989,0,0
2016,1000102810,102810,Purse Seine Small Pelagics,3726,91,0,7,0,2071.0000000022987,27.5083333331,0,0
2014,1000073967,73967,Purse Seine Big Pelagics with one boat,7151,148,53,80,33,3270.7416666737017,953.7750000025999,1166.9583333368987,407.32500000119967
2016,1040408940,40408940,Purse Seine Small Pelagics,4504,185,0,1,0,3981.6916666371053,2.0583333333,0,0
2015,NA,86811703435,Oceanic gillnet,1405,51,0,5,0,1120.1833333322004,32.12499999999999,0,0
2016,1004469152,4469152,Purse Seine Big Pelagics with one boat,5457,252,0,185,0,5598.458333333298,2231.6916666668,0,0
2014,1004545349,4545349,Squid hooking,2817,104,0,28,0,2398.6833333328004,290.54999999989997,0,0
2014,1004735137,4735137,Purse Seine Big Pelagics with one boat,2728,123,101,50,48,2733.9999999999977,439.08333333330006,2303.6416666668965,437.09999999990004
2014,1000074107,74107,Purse Seine Small Pelagics,5187,141,0,22,0,2692.5916666679054,81.68333333350004,0,0
2015,1004956284,4956284,Oceanic gillnet,2914,141,0,80,0,2812.683333333498,933.9166666668,0,0
