year,mmsi,transmitter_no,shipname,raw_registered_gear_type,gfw_sub_gear,gfw_gear,length,tonnage,engine_power,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas,fraction_effort_on_high_seas,aux_engine_power,crew,design_speed_old,design_speed_ihs,main_sfc,main_sfc_low,aux_sfc
2016,1004905094,4905094,BANDAR NELAYAN - 55,Longline Tuna,drifting_longlines,drifting_longlines,21.26,75,274.5800614868402,6166,261,261,230,230,6080.191666666504,2845.7499999996,6080.191666666504,2845.7499999996,1,82.37401844605205,6,13.022168202901012,10.808395583124907,220,220,217
2014,1000124610,124610,SAMUDERA PERKASA - I,Longline Tuna,drifting_longlines,drifting_longlines,27.48,145,440.63442396863104,1547,32,30,19,19,740.5000000006,222.3083333337001,666.3833333339003,222.3083333337001,1,132.1903271905893,12,13.078353118069023,11.003091829584461,180,180,217
2014,1000073976,73976,PERMATA 106,Longline Tuna,drifting_longlines,drifting_longlines,18.1,83,204.11320150515618,16616,297,294,191,190,6868.149999999503,1528.9833333340005,6754.833333332997,1528.2083333340004,0.9994931272414133,61.23396045154685,6,12.999096233189624,10.725133055347355,220,220,217
2015,1000124476,124476,BINTANG SAMUDRA PRO,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,29.71,233,313.2,6752,149,54,67,35,3323.4750000020013,318.23333333310006,1218.2916666664999,181.2083333331999,0.5694197129988459,93.96,13,13.0381677309048,10.85386621649296,180,180,217
2014,1004949257,4949257,JIMMY WIJAYA - 38,Longline Tuna,drifting_longlines,drifting_longlines,30.82,193,536.9,5453,86,80,53,52,1830.0916666799978,539.6750000030997,1721.2750000123003,532.5250000028,0.9867512854954209,161.07,13,13.1110442992986,11.11499028760169,180,180,217
2016,1004645658,4645658,ABADI MAJU - V,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.85,112,313.2,7366,329,210,238,154,7463.733333332706,3217.4583333330006,4783.124999999499,2076.0833333330993,0.6452557013170274,93.96,8,13.0356689350272,10.85386621649296,220,220,217
2016,1004807673,4807673,JALA JAYA III,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,24.91,120,261,1826,150,94,52,44,2396.641666668096,488.65833333320035,1478.3916666674993,442.2000000000005,0.9049267552314074,78.3,8,13.01862532056,10.792379317009,180,180,217
2015,1004629770,4629770,WIRTA - I,Longline Tuna,drifting_longlines,drifting_longlines,22,45,292.4522730581482,4426,204,199,128,128,4691.841666666299,1236.9916666662002,4596.3499999996,1236.9916666662002,1,87.73568191744445,10,13.027441114423215,10.829452367208757,220,220,217
2016,1040408352,40408352,SUKSES MAJU 5,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.09,138,268.5,7719,251,20,48,6,5310.624999932193,396.31666666700016,371.3499999996,39.166666666800005,0.0988266958242997,80.55,7,13.021471780674,10.80122653905025,180,180,217
2016,1004575603,4575603,SURYA  KEMBAR,Purse Seine Small Pelagics,purse_seines,purse_seines,20.85,60,264.9002236089138,2385,206,14,108,9,3453.4499999984923,1104.9916666659,210.7916666663999,73.19166666640001,0.06623730194024159,79.47006708267413,7,13.018664092406153,10.796980676376402,220,220,217
2016,1004611023,4611023,BANDAR BAHARI - 20,Longline Tuna,drifting_longlines,drifting_longlines,21.27,58,274.8181391274888,3967,188,184,126,126,4218.241666668701,1057.3083333336003,4128.241666668702,1057.3083333336003,1,82.44544173824663,6,13.021893859934497,10.808676244308915,220,220,217
2014,1004956394,4956394,CITRA MAJU - 08,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.68,172,387.8,4383,224,112,83,81,4400.150000001999,1056.4749999999008,2561.2166666678,1033.3916666666007,0.9781506109152586,116.34,10,13.0614908242128,10.94137439093636,180,180,217
2015,1004669390,4669390,BINTANG SEJAHTERA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.73,90,275.9,1938,95,55,52,40,1998.8000000002003,602.9166666664999,1161.5000000004004,415.3249999998,0.6888597097441574,82.77,14,13.022914813398,10.80995155631849,180,180,217
2015,1000052548,52548,CHARLY TUNA WIJAYA - 11,Longline Tuna,drifting_longlines,drifting_longlines,23.34,109,406.4,1728,35,35,26,26,787.9666666674996,319.0416666678999,787.9666666674996,319.0416666678999,1,121.91999999999999,7,13.0663351259808,10.963126092707839,220,220,217
2016,1004731422,4731422,CAHAYA REFORMASI,Longline Tuna,drifting_longlines,drifting_longlines,22.9,96,223.7,2464,103,44,84,37,2315.3333333337027,915.3833333336001,889.4916666664003,426.8999999999,0.46636199770563397,67.11,10,13.0058270750016,10.74831484614401,220,220,217
2015,1004611023,4611023,BANDAR BAHARI - 20,Longline Tuna,drifting_longlines,drifting_longlines,21.27,58,274.8181391274888,1037,77,40,21,21,1025.041666666501,126.82499999999999,887.4166666664003,126.82499999999999,1,82.44544173824663,6,13.021893859934497,10.808676244308915,220,220,217
2015,1004941363,4941363,LULU MARINA 8,Longline Tuna,drifting_longlines,drifting_longlines,19.65,71,237.4853850764474,5771,259,251,188,187,5989.6416666662035,1847.5499999999001,5853.183333332903,1842.5499999999001,0.9972937132959865,71.24561552293422,5,13.00985115294549,10.764612724308863,220,220,217
2016,1004605009,4605009,NA,Purse Seine Small Pelagics,purse_seines,purse_seines,19.41,46,232.16712791102333,3598,194,16,117,13,3870.858333332597,1567.1499999998994,257.9916666666999,153.875,0.09818779312765841,69.650138373307,6,13.00757532850646,10.758326905990536,220,220,217
2016,1004933511,4933511,BANDAR NELAYAN - 277,Longline Tuna,drifting_longlines,drifting_longlines,26.6,88,275.9,64319,118,115,97,96,2732.6500014294943,1015.1583337850002,2668.850001429494,1011.1583337850002,0.9960597279588042,82.77,14,13.022873306433599,10.80995155631849,180,180,217
2016,1004625580,4625580,SERBA PRIMA 38,Longline Tuna,drifting_longlines,drifting_longlines,21.25,58,268.5,2019,105,77,75,60,2245.4500000003,824.7166666667001,1663.3333333336,660.7583333333001,0.8011943495745286,80.55,6,13.019809878834,10.80122653905025,220,220,217
2016,1000125141,125141,SUMBER JAYA VIII,Purse Seine Small Pelagics,purse_seines,purse_seines,21.04,75,275.9,9493,212,156,125,120,4824.658333337396,1182.5916666676985,3617.675000003199,1147.0250000010985,0.9699248120301578,82.77,6,13.022603511165,10.80995155631849,220,220,217
2016,1004647430,4647430,LINGSAR - 17,Longline Tuna,drifting_longlines,drifting_longlines,25.25,165.5,313.2,3609,157,151,113,113,3618.4333333332,1191.7083333332998,3497.6999999996997,1191.7083333332998,1,93.96,7,13.0367737745268,10.85386621649296,180,180,217
2015,1004619890,4619890,MAJU WIJAYA - 18,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,24.32,98,387.8,1301,70,18,19,8,1429.275000000199,142.13333333319997,266.97500000010007,44.475,0.31291041275826736,116.34,13,13.0599777719352,10.94137439093636,180,180,217
2016,1004537518,4537518,WIRTA 7,Longline Tuna,drifting_longlines,drifting_longlines,23.04,96,318.43832024677147,6527,289,274,223,221,6503.108333314694,2839.3333333256,6290.408333315197,2835.3333333255996,0.9985912185959105,95.53149607403144,10,13.037065782525518,10.860024910875715,220,220,217
2015,1004942463,4942463,BANDAR NELAYAN 123,Longline Tuna,drifting_longlines,drifting_longlines,27.01,131,275.9,5820,268,256,141,141,6072.274999998897,1102.3999999993,5872.949999998997,1102.3999999993,1,82.77,10,13.0237657061682,10.80995155631849,180,180,217
2015,1004805190,4805190,TUNA JAYA 111,Longline Tuna,drifting_longlines,drifting_longlines,19.2,64,227.55888790717813,7630,230,226,154,154,5270.350000007304,1608.9916666727008,5228.283333340704,1608.9916666727008,1,68.26766637215344,5,13.006431139155248,10.752878519869567,220,220,217
2016,1004867765,4867765,HEN - 8,Longline Tuna,drifting_longlines,drifting_longlines,25.75,139,390.8704694952829,1027,92,89,46,46,1774.6416666661999,540.5,1709.6666666662,540.5,1,117.26114084858487,8,13.061828169344441,10.94496697463528,180,180,217
2016,1004949299,4949299,SURYA EKA SAKTI,Longline Tuna,drifting_longlines,drifting_longlines,27.16,129,431.22419411234415,5972,261,261,177,177,6038.766666667206,1485.3833333328994,6038.766666667206,1485.3833333328994,1,129.36725823370324,10,13.07492624229758,10.992115184844542,180,180,217
2016,1004611628,4611628,CAHAYA BUDI MAKMUR F - 112,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.6,170,313.2,501,35,16,8,8,621.9333333334002,135.3916666665,282.87499999989996,135.3916666665,1,93.96,14,13.036866704951999,10.85386621649296,180,180,217
2016,1000065241,65241,UNITED - XXIII,Longline Tuna,drifting_longlines,drifting_longlines,18.32,58,208.70898850273713,1504,31,31,14,14,704.4083333341999,110.85833333349997,704.4083333341999,110.85833333349997,1,62.612696550821134,5,13.000088353963207,10.730575010914649,220,220,217
2015,1004905093,4905093,BANDAR NELAYAN - 60,Longline Tuna,drifting_longlines,drifting_longlines,21.45,80,279.1196684579398,6755,297,295,232,232,6952.416666666895,2894.8583333334,6875.916666666895,2894.8583333334,1,83.73590053738194,8,13.023769062900646,10.813746411586594,220,220,217
2016,1000125286,125286,125286,Longline Tuna,drifting_longlines,drifting_longlines,21.78,66,287.0850903177108,896,18,18,7,7,422.93333333410015,102.5500000002,422.93333333410015,102.5500000002,1,86.12552709531325,10,13.02610578544188,10.823131411309191,220,220,217
2014,1000065166,65166,SUMBER JAYA  B,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.57,139,313.2,12177,261,69,148,44,5605.433333337002,1657.8833333332007,1455.025000000799,396.82499999920003,0.23935640827112792,93.96,10,13.036226517578399,10.85386621649296,180,180,217
2016,1004961347,4961347,FELICIA - 8,Longline Tuna,drifting_longlines,drifting_longlines,23.28,102,324.57852004300764,4858,212,197,142,142,4891.3000000004995,1519.4250000003997,4577.166666667199,1519.4250000003997,1,97.37355601290228,7,13.039214152195392,10.86724125743344,220,220,217
2015,1004939216,4939216,BAHARI - 699,Longline Tuna,drifting_longlines,drifting_longlines,26.34,144,447.4,6287,292,289,146,146,6737.325000000094,1218.8083333331,6658.325000000095,1218.8083333331,1,134.22,10,13.0805627850048,11.01097938457604,180,180,217
2016,1004958946,4958946,HEN II,Longline Tuna,drifting_longlines,drifting_longlines,26.35,86,275.9,6287,266,261,161,159,6229.016666666,1095.4166666663998,6101.0333333326025,1093.4166666663998,0.9981742107265116,82.77,14,13.0228317994692,10.80995155631849,180,180,217
2016,1040513986,40513986,NA,Longline Tuna,drifting_longlines,drifting_longlines,25.1,115,305.7,898,46,19,12,9,875.3083333329995,100.49999999999999,363.4999999995999,68.96666666659999,0.6862354892199005,91.71,7,13.033258253619,10.84504478925721,180,180,217
2014,1000065167,65167,NA,Purse Seine Small Pelagics,purse_seines,purse_seines,26.8,157,420.74886305603064,2716,71,32,11,10,1356.6666666675997,154.10833333330004,613.0416666665998,152.67500000000004,0.9906991834750426,126.22465891680919,10,13.072043064947437,10.97988812970393,180,180,217
2016,1004961354,4961354,HEN,Longline Tuna,drifting_longlines,drifting_longlines,29.700000000000003,98,275.9,626,34,28,5,5,635.1583333333,34.2833333334,568.6416666667002,34.2833333334,1,82.77,16,13.0230808412556,10.80995155631849,180,180,217
2015,1004908175,4908175,HARAPAN JAYA PERKASA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.27,114,261,1713,157,33,35,14,3468.050000000501,545,718.4833333334,226.98333333340003,0.41648318042825694,78.3,10,13.018500554532,10.792379317009,180,180,217
2016,1040510705,40510705,HARAPAN JAYA SENTOSA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.47,168,313.2,1528,66,49,27,25,1512.3916666583016,166.5166666658,1080.5333333265007,149.49166666579995,0.8977579821834332,93.96,13,13.0368254025408,10.85386621649296,180,180,217
2014,1004725813,4725813,GARUDA JAYA V,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.15,117,275.9,1252,63,32,26,25,1269.7666666663004,435.5916666665001,698.2999999997002,429.5916666665001,0.9862256318034804,82.77,7,13.0234751574174,10.80995155631849,220,220,217
2014,1004958158,4958158,BINTANG MUTIARA,Longline Tuna,drifting_longlines,drifting_longlines,25.84,160,393.39199948133506,7333,111,105,52,50,2272.774999986,344.04999999729984,2141.116666661001,337.2999999995002,0.9803807586169085,118.01759984440051,8,13.063088370890828,10.947916732625941,180,180,217
2016,1004942456,4942456,BANDAR NELAYAN 128,Longline Tuna,drifting_longlines,drifting_longlines,26.89,132,275.9,7031,301,295,256,251,7022.483333333396,3097.1999999995,6895.533333333296,3045.2916666661,0.9832402384949605,82.77,10,13.023786459650399,10.80995155631849,180,180,217
2016,1000073975,73975,SINAR ARINDO -77,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.53,127,275.9,10260,215,190,155,149,4901.0666666674015,1753.6500000013998,4384.199999999902,1697.7833333345995,0.9681426358356824,82.77,7,13.0236826922394,10.80995155631849,180,180,217
2016,1000097265,97265,BINTANG SEJATI I,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,30.24,193,313.2,14204,295,194,165,105,6714.733333335698,1630.4333333337017,4470.000000000801,816.4833333332998,0.5007768895793236,93.96,12,13.0373416826808,10.85386621649296,180,180,217
2015,1004961348,4961348,BALI PERMAI - 68,Longline Tuna,drifting_longlines,drifting_longlines,26.13,136,401.5673461252392,6840,298,295,183,181,6968.2333333330025,1595.8000000003003,6858.7416666662975,1591.7916666670003,0.9974881981869287,120.47020383757176,9,13.06529283493915,10.957477122945207,180,180,217
2014,1004760671,4760671,HARAPAN JAYA PERKASA III,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.05,126,275.9,3281,148,78,108,69,3340.100000000401,1841.5749999999,1601.0499999998,1100.0583333330999,0.5973464742588054,82.77,10,13.0236619387572,10.80995155631849,180,180,217
2016,1004965270,4965270,BAHARI - 668,Longline Tuna,drifting_longlines,drifting_longlines,25.03,149,477.2,6308,283,269,192,184,6516.041666666694,1738.2249999992,6216.058333333299,1626.4499999992,0.9356958966761774,143.16,7,13.0904860261224,11.04567939003536,180,180,217
2016,1004565579,4565579,MINA NUSANTARA,Purse Seine Small Pelagics,purse_seines,purse_seines,20.2,57,249.8804890170977,2110,131,22,69,20,2279.7333333333986,995.2666666666003,384.2416666667001,239.61666666669993,0.24075624623221506,74.96414670512931,7,13.013647576554492,10.779254447624552,220,220,217
2016,1000125536,125536,UNITED - XXV,Longline Tuna,drifting_longlines,drifting_longlines,20.15,58,248.74174959456786,17116,339,328,250,249,7835.208333335996,2880.6333333336015,7641.050000002901,2865.5333333335016,0.9947580971776697,74.62252487837036,6,13.01329279847332,10.777909804182094,220,220,217
2016,1004960971,4960971,RAJAWALI - I,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.72,127,275.9,5864,333,61,193,34,7280.583333330403,2591.391666665898,1348.8249999990996,284.94999999989994,0.10996022085944211,82.77,8,13.0236826922394,10.80995155631849,180,180,217
2014,1004633650,4633650,PRIMUS JAYA - VIII,Longline Tuna,drifting_longlines,drifting_longlines,20.1,58,275.9,5063,221,70,156,42,5087.6416666668,1394.3999999998002,1474.0750000002004,375.6916666666,0.2694289061005836,82.77,6,13.0222507019676,10.80995155631849,220,220,217
2016,1004812955,4812955,TEGUH BINTANG UNITED,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.78,117,261,531,55,8,18,2,637.9833333333006,117.6999999997,115.80000000009997,7.0166666666,0.059614839988257305,78.3,10,13.018562937546,10.792379317009,180,180,217
2014,1004933519,4933519,PUTRA JAYA 30,Longline Tuna,drifting_longlines,drifting_longlines,17.85,69,198.94759084951093,6673,301,241,211,159,6979.916666666706,1118.4499999997001,5163.550000000001,778.8416666664,0.6963580550463667,59.68427725485328,5,12.997099254494044,10.71901442130325,220,220,217
2014,1004935247,4935247,BANDAR NELAYAN - 226,Longline Tuna,drifting_longlines,drifting_longlines,23.85,95,275.9,6172,271,267,215,215,6218.941666666205,2765.3999999994994,6126.441666666203,2765.3999999994994,1,82.77,13,13.023018580809,10.80995155631849,220,220,217
2016,1000041004,41004,AGUNG MAKMUR - 28,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.86,117,393.95334653124075,8238,168,146,67,66,3850.3499999995,430.3333333333003,3362.2166666652984,429.1333333333003,0.9972114639814096,118.18600395937221,8,13.062394888606395,10.948573345904565,180,180,217
2015,1004962008,4962008,NA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.69,127,268.5,2743,240,105,133,67,4376.608333331096,1555.7749999992002,1809.3416666653995,845.0583333325002,0.5431751592183539,80.55,10,13.021243269171,10.80122653905025,180,180,217
2016,1040511096,40511096,PUTRA PENDAWA,Longline Tuna,drifting_longlines,drifting_longlines,15.5,34,153.37352114053658,3552,163,137,104,96,3691.674999991604,1877.8333333279998,3080.824999992405,1686.1999999958996,0.8979497648002248,46.012056342160975,4,12.981330303269749,10.664943255224314,220,220,217
2015,1004918050,4918050,BANYU URIP MAKMUR - 88,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.54,99,261,3575,186,151,134,122,4145.366666665493,1911.349999999399,3400.749999999397,1764.6249999994986,0.9232348863369103,78.3,14,13.018188639462,10.792379317009,180,180,217
2014,1004565593,4565593,MERPATI VII,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.9,158,313.2,1978,95,71,40,39,1973.6999999993,494.91666666640003,1517.0416666661,488.9083333331001,0.9878599090756629,93.96,13,13.0366188904848,10.85386621649296,180,180,217
2015,1004914517,4914517,LINTAS SAMUDERA,Longline Tuna,drifting_longlines,drifting_longlines,23.95,87,342.0032992938825,1437,62,62,43,43,1428.2749999995003,378.6833333335,1428.2749999995003,378.6833333335,1,102.60098978816474,11,13.044650872511921,10.887704150290078,220,220,217
